TS,COMPANYID,BICYCLEID,POSITIONTIME,LOCKSTATUS,BICYCLE_LNG,BICYCLE_LAT,LOCKID,NEW_BICYCLEID,X_position,Y_position,TID,Distance,Time_consuming,Speed
5/6/2024 07:56:54,110002,8669325082,2024-06-05 07:57:44,0,116.547131,39.767983,8669325082,110002-8669325082YZ21,116.54130078,39.76689807,0,0.238017746101437,2.0,0.1190088730507185
5/6/2024 07:57:01,110002,8669325082,2024-06-05 07:57:51,0,116.54712,39.767972,8669325082,110002-8669325082YZ21,116.54128975,39.76688705,0,1.5460510859385952,7.0,0.2208644408483707
5/6/2024 07:57:05,110002,8669325082,2024-06-05 07:57:55,0,116.547119,39.767972,8669325082,110002-8669325082YZ21,116.54128875,39.76688705,0,0.0856835281321588,4.0,0.0214208820330397
5/6/2024 07:57:11,110002,8669325082,2024-06-05 07:58:01,0,116.547114,39.767971,8669325082,110002-8669325082YZ21,116.54128374,39.76688604,0,0.4436801365243253,6.0,0.0739466894207208
5/6/2024 07:57:13,110002,8669325082,2024-06-05 07:58:03,0,116.547114,39.767972,8669325082,110002-8669325082YZ21,116.54128374,39.76688704,0,0.1110301563955243,2.0,0.0555150781977621
5/6/2024 07:57:15,110002,8669325082,2024-06-05 07:58:05,0,116.547112,39.767972,8669325082,110002-8669325082YZ21,116.54128173,39.76688703,0,0.1722274712083078,2.0,0.0861137356041539
5/6/2024 07:57:17,110002,8669325082,2024-06-05 07:58:07,0,116.54711,39.767973,8669325082,110002-8669325082YZ21,116.54127973,39.76688803,0,0.2041919763252451,2.0,0.1020959881626225
5/6/2024 07:57:19,110002,8669325082,2024-06-05 07:58:08,0,116.547112,39.767974,8669325082,110002-8669325082YZ21,116.54128173,39.76688903,0,0.2041919750166685,1.0,0.2041919750166685
5/6/2024 07:57:20,110002,8669325082,2024-06-05 07:58:10,0,116.547112,39.767974,8669325082,110002-8669325082YZ21,116.54128173,39.76688903,0,0.0,2.0,0.0
5/6/2024 07:57:23,110002,8669325082,2024-06-05 07:58:12,0,116.547124,39.767983,8669325082,110002-8669325082YZ21,116.54129376,39.76689806,0,1.4379512715291405,2.0,0.7189756357645702
5/6/2024 07:57:24,110002,8669325082,2024-06-05 07:58:14,0,116.547128,39.767985,8669325082,110002-8669325082YZ21,116.54129777,39.76690007,0,0.409706994704558,2.0,0.204853497352279
5/6/2024 07:57:29,110002,8669325082,2024-06-05 07:58:19,0,116.547073,39.768057,8669325082,110002-8669325082YZ21,116.54124262,39.76697194,0,9.273943213168527,5.0,1.8547886426337052
5/6/2024 07:57:30,110002,8669325082,2024-06-05 07:58:20,0,116.54704,39.768087,8669325082,110002-8669325082YZ21,116.54120953,39.76700187,0,4.3682870370047455,1.0,4.3682870370047455
5/6/2024 07:57:45,110002,8669325082,2024-06-05 07:58:35,0,116.546473,39.768748,8669325082,110002-8669325082YZ21,116.54064097,39.76766159,0,87.96948276242371,15.0,5.8646321841615805
5/6/2024 07:58:00,110002,8669325082,2024-06-05 07:58:50,0,116.54567,39.769425,8669325082,110002-8669325082YZ21,116.53983576,39.76833679,0,101.8825332372332,15.0,6.792168882482214
5/6/2024 07:58:15,110002,8669325082,2024-06-05 07:59:05,0,116.54492,39.770048,8669325082,110002-8669325082YZ21,116.53908368,39.76895808,0,94.39768498198504,15.0,6.293178998799003
5/6/2024 07:58:22,110002,8669325082,2024-06-05 07:59:12,0,116.544601,39.770339,8669325082,110002-8669325082YZ21,116.53876378,39.76924835,0,42.30792058871461,7.0,6.043988655530659
5/6/2024 07:58:25,110002,8669325082,2024-06-05 07:59:15,0,116.544539,39.770383,8669325082,110002-8669325082YZ21,116.53870161,39.76929221,0,7.21728400942224,3.0,2.40576133647408
5/6/2024 07:58:27,110002,8669325082,2024-06-05 07:59:16,0,116.544539,39.770383,8669325082,110002-8669325082YZ21,116.53870161,39.76929221,0,0.0,1.0,0.0
5/6/2024 07:58:28,110002,8669325082,2024-06-05 07:59:18,0,116.544533,39.770388,8669325082,110002-8669325082YZ21,116.53869559,39.7692972,0,0.7569726025362203,2.0,0.3784863012681101
5/6/2024 07:58:31,110002,8669325082,2024-06-05 07:59:20,0,116.544532,39.77039,8669325082,110002-8669325082YZ21,116.53869459,39.76929919,0,0.2369812284831656,2.0,0.1184906142415828
5/6/2024 07:58:33,110002,8669325082,2024-06-05 07:59:22,0,116.544531,39.770389,8669325082,110002-8669325082YZ21,116.53869358,39.76929819,0,0.1407707981090132,2.0,0.0703853990545066
5/6/2024 07:58:50,110002,8669325082,2024-06-05 07:59:40,0,116.543871,39.770932,8669325082,110002-8669325082YZ21,116.53803172,39.76983967,0,82.64576355165563,18.0,4.591431308425313
5/6/2024 07:59:05,110002,8669325082,2024-06-05 07:59:55,0,116.543077,39.771603,8669325082,110002-8669325082YZ21,116.53723544,39.77050882,0,100.86874948592626,15.0,6.724583299061751
5/6/2024 07:59:20,110002,8669325082,2024-06-05 08:00:10,0,116.542286,39.772275,8669325082,110002-8669325082YZ21,116.53644215,39.77117895,0,100.77552368547464,15.0,6.71836824569831
5/6/2024 07:59:32,110002,8669325082,2024-06-05 08:00:22,0,116.541755,39.772733,8669325082,110002-8669325082YZ21,116.5359096,39.77163569,0,68.21727347283102,12.0,5.684772789402586
5/6/2024 07:59:37,110002,8669325082,2024-06-05 08:00:26,0,116.541635,39.772842,8669325082,110002-8669325082YZ21,116.53578924,39.7717444,0,15.875382497698888,4.0,3.968845624424722
5/6/2024 07:59:38,110002,8669325082,2024-06-05 08:00:28,0,116.541606,39.772861,8669325082,110002-8669325082YZ21,116.53576016,39.77176334,0,3.260340903219876,2.0,1.630170451609938
5/6/2024 07:59:41,110002,8669325082,2024-06-05 08:00:31,0,116.541502,39.772929,8669325082,110002-8669325082YZ21,116.53565585,39.77183109,0,11.681404331708432,3.0,3.893801443902811
5/6/2024 07:59:44,110002,8669325082,2024-06-05 08:00:34,0,116.541456,39.772984,8669325082,110002-8669325082YZ21,116.53560972,39.77188598,0,7.26381288076452,3.0,2.42127096025484
5/6/2024 07:59:46,110002,8669325082,2024-06-05 08:00:35,0,116.541456,39.772984,8669325082,110002-8669325082YZ21,116.53560972,39.77188598,0,0.0,1.0,0.0
5/6/2024 07:59:48,110002,8669325082,2024-06-05 08:00:38,0,116.541439,39.772999,8669325082,110002-8669325082YZ21,116.53559267,39.77190094,0,2.211988828163172,3.0,0.7373296093877241
5/6/2024 07:59:51,110002,8669325082,2024-06-05 08:00:41,0,116.541429,39.773001,8669325082,110002-8669325082YZ21,116.53558264,39.77190291,0,0.886743355305697,3.0,0.2955811184352323
5/6/2024 07:59:56,110002,8669325082,2024-06-05 08:00:46,0,116.541272,39.772984,8669325082,110002-8669325082YZ21,116.53542519,39.77188555,0,13.626901539145203,5.0,2.725380307829041
5/6/2024 08:00:00,110002,8669325082,2024-06-05 08:00:50,0,116.541148,39.772911,8669325082,110002-8669325082YZ21,116.53530085,39.77181227,0,13.40479021201957,4.0,3.3511975530048925
5/6/2024 08:00:03,110002,8669325082,2024-06-05 08:00:53,0,116.541057,39.772869,8669325082,110002-8669325082YZ21,116.53520959,39.77177006,0,9.115901982557569,3.0,3.038633994185856
5/6/2024 08:00:05,110002,8669325082,2024-06-05 08:00:54,0,116.541022,39.772875,8669325082,110002-8669325082YZ21,116.53517449,39.77177598,0,3.078273959579991,1.0,3.078273959579991
5/6/2024 08:00:08,110002,8669325082,2024-06-05 08:00:57,0,116.541015,39.772878,8669325082,110002-8669325082YZ21,116.53516747,39.77177896,0,0.6864576786428682,3.0,0.2288192262142894
5/6/2024 08:00:11,110002,8669325082,2024-06-05 08:01:00,0,116.541015,39.772878,8669325082,110002-8669325082YZ21,116.53516747,39.77177896,0,0.0,3.0,0.0
5/6/2024 08:00:12,110002,8669325082,2024-06-05 08:01:02,0,116.541015,39.772878,8669325082,110002-8669325082YZ21,116.53516747,39.77177896,0,0.0,2.0,0.0
5/6/2024 08:00:20,110002,8669325082,2024-06-05 08:01:10,0,116.541015,39.772878,8669325082,110002-8669325082YZ21,116.53516747,39.77177896,0,0.0,8.0,0.0
5/6/2024 08:00:25,110002,8669325082,2024-06-05 08:01:15,0,116.541015,39.772878,8669325082,110002-8669325082YZ21,116.53516747,39.77177896,0,0.0,5.0,0.0
5/6/2024 08:05:15,110002,8669325082,2024-06-05 08:06:04,0,116.541003,39.772889,8669325082,110002-8669325082YZ22,116.53515543,39.77178993,1,1.5961320384611726,289.0,0.0055229482299694
5/6/2024 08:05:24,110002,8669325082,2024-06-05 08:06:13,0,116.541022,39.772901,8669325082,110002-8669325082YZ22,116.53517449,39.77180198,0,2.111100106338931,9.0,0.2345666784821034
5/6/2024 08:05:25,110002,8669325082,2024-06-05 08:06:15,0,116.541022,39.772897,8669325082,110002-8669325082YZ22,116.53517449,39.77179798,0,0.4441210007604303,2.0,0.2220605003802151
5/6/2024 08:05:27,110002,8669325082,2024-06-05 08:06:17,0,116.541015,39.772878,8669325082,110002-8669325082YZ22,116.53516747,39.77177896,0,2.1957751756442025,2.0,1.0978875878221013
5/6/2024 08:05:30,110002,8669325082,2024-06-05 08:06:19,0,116.541016,39.772879,8669325082,110002-8669325082YZ22,116.53516847,39.77177997,0,0.1411245241288142,2.0,0.0705622620644071
5/6/2024 08:05:31,110002,8669325082,2024-06-05 08:06:21,0,116.541015,39.772877,8669325082,110002-8669325082YZ22,116.53516747,39.77177796,0,0.2390519506646871,2.0,0.1195259753323435
5/6/2024 08:05:33,110002,8669325082,2024-06-05 08:06:22,0,116.541019,39.772878,8669325082,110002-8669325082YZ22,116.53517148,39.77177897,0,0.3614049465121558,1.0,0.3614049465121558
5/6/2024 08:05:34,110002,8669325082,2024-06-05 08:06:24,0,116.541,39.772863,8669325082,110002-8669325082YZ22,116.53515243,39.77176393,0,2.335055024423644,2.0,1.167527512211822
5/6/2024 08:05:37,110002,8669325082,2024-06-05 08:06:27,0,116.541062,39.772842,8669325082,110002-8669325082YZ22,116.53521461,39.77174308,0,5.8086668630796,3.0,1.9362222876932
5/6/2024 08:05:40,110002,8669325082,2024-06-05 08:06:30,0,116.541105,39.772868,8669325082,110002-8669325082YZ22,116.53525773,39.77176917,0,4.694680044471467,3.0,1.564893348157156
5/6/2024 08:05:43,110002,8669325082,2024-06-05 08:06:33,0,116.541178,39.77292,8669325082,110002-8669325082YZ22,116.53533093,39.77182134,0,8.537287802974067,3.0,2.8457626009913555
5/6/2024 08:05:46,110002,8669325082,2024-06-05 08:06:36,0,116.541242,39.77296,8669325082,110002-8669325082YZ22,116.53539511,39.77186148,0,7.07807754702155,3.0,2.359359182340517
5/6/2024 08:06:02,110002,8669325082,2024-06-05 08:06:52,0,116.540812,39.773413,8669325082,110002-8669325082YZ22,116.53496382,39.77231344,0,62.31839299701988,16.0,3.8948995623137423
5/6/2024 08:06:03,110002,8669325082,2024-06-05 08:06:53,0,116.540776,39.773441,8669325082,110002-8669325082YZ22,116.53492772,39.77234135,0,4.37825621351952,1.0,4.37825621351952
5/6/2024 08:06:06,110002,8669325082,2024-06-05 08:06:55,0,116.540698,39.773504,8669325082,110002-8669325082YZ22,116.53484948,39.77240416,0,9.673101865357305,2.0,4.836550932678652
5/6/2024 08:06:09,110002,8669325082,2024-06-05 08:06:58,0,116.540688,39.773508,8669325082,110002-8669325082YZ22,116.53483945,39.77240814,0,0.9663003501443914,3.0,0.3221001167147971
5/6/2024 08:06:12,110002,8669325082,2024-06-05 08:07:02,0,116.540687,39.773511,8669325082,110002-8669325082YZ22,116.53483845,39.77241114,0,0.3439330834493055,4.0,0.0859832708623263
5/6/2024 08:06:15,110002,8669325082,2024-06-05 08:07:04,0,116.540687,39.773517,8669325082,110002-8669325082YZ22,116.53483845,39.77241714,0,0.6661815745324958,2.0,0.3330907872662479
5/6/2024 08:06:18,110002,8669325082,2024-06-05 08:07:07,0,116.540687,39.773519,8669325082,110002-8669325082YZ22,116.53483845,39.77241914,0,0.222060524189013,3.0,0.074020174729671
5/6/2024 08:06:21,110002,8669325082,2024-06-05 08:07:11,0,116.540688,39.773519,8669325082,110002-8669325082YZ22,116.53483945,39.77241914,0,0.0856766715320053,4.0,0.0214191678830013
5/6/2024 08:06:24,110002,8669325082,2024-06-05 08:07:13,0,116.540688,39.773519,8669325082,110002-8669325082YZ22,116.53483945,39.77241914,0,0.0,2.0,0.0
5/6/2024 08:06:27,110002,8669325082,2024-06-05 08:07:17,0,116.540688,39.77352,8669325082,110002-8669325082YZ22,116.53483945,39.77242014,0,0.1110302628090293,4.0,0.0277575657022573
5/6/2024 08:06:30,110002,8669325082,2024-06-05 08:07:19,0,116.540689,39.77352,8669325082,110002-8669325082YZ22,116.53484046,39.77242014,0,0.0865334352297814,2.0,0.0432667176148907
5/6/2024 08:06:33,110002,8669325082,2024-06-05 08:07:22,0,116.540692,39.773518,8669325082,110002-8669325082YZ22,116.53484346,39.77241815,0,0.338944578804706,3.0,0.1129815262682353
5/6/2024 08:06:36,110002,8669325082,2024-06-05 08:07:25,0,116.540694,39.773517,8669325082,110002-8669325082YZ22,116.53484547,39.77241715,0,0.2049000768593944,3.0,0.0683000256197981
5/6/2024 08:06:39,110002,8669325082,2024-06-05 08:07:29,0,116.540695,39.773517,8669325082,110002-8669325082YZ22,116.53484647,39.77241716,0,0.0856838680127841,4.0,0.021420967003196
5/6/2024 08:06:42,110002,8669325082,2024-06-05 08:07:31,0,116.540695,39.773517,8669325082,110002-8669325082YZ22,116.53484647,39.77241716,0,0.0,2.0,0.0
5/6/2024 08:06:45,110002,8669325082,2024-06-05 08:07:35,0,116.540697,39.773517,8669325082,110002-8669325082YZ22,116.53484848,39.77241716,0,0.1722101117301813,4.0,0.0430525279325453
5/6/2024 08:06:48,110002,8669325082,2024-06-05 08:07:37,0,116.540697,39.773516,8669325082,110002-8669325082YZ22,116.53484848,39.77241616,0,0.11103026279108,2.0,0.05551513139554
5/6/2024 08:06:51,110002,8669325082,2024-06-05 08:07:40,0,116.540697,39.773517,8669325082,110002-8669325082YZ22,116.53484848,39.77241716,0,0.11103026279108,3.0,0.0370100875970266
5/6/2024 08:06:54,110002,8669325082,2024-06-05 08:07:44,0,116.540697,39.773516,8669325082,110002-8669325082YZ22,116.53484848,39.77241616,0,0.11103026279108,4.0,0.02775756569777
5/6/2024 08:06:57,110002,8669325082,2024-06-05 08:07:46,0,116.540697,39.773516,8669325082,110002-8669325082YZ22,116.53484848,39.77241616,0,0.0,2.0,0.0
5/6/2024 08:07:00,110002,8669325082,2024-06-05 08:07:50,0,116.540696,39.773516,8669325082,110002-8669325082YZ22,116.53484748,39.77241616,0,0.0856766740088192,4.0,0.0214191685022048
5/6/2024 08:07:03,110002,8669325082,2024-06-05 08:07:52,0,116.540695,39.773516,8669325082,110002-8669325082YZ22,116.53484647,39.77241616,0,0.0865334402131904,2.0,0.0432667201065952
5/6/2024 08:07:04,110002,8669325082,2024-06-05 08:07:54,0,116.540696,39.773516,8669325082,110002-8669325082YZ22,116.53484748,39.77241616,0,0.0865334402131904,2.0,0.0432667201065952
5/6/2024 08:07:07,110002,8669325082,2024-06-05 08:07:57,0,116.540672,39.773533,8669325082,110002-8669325082YZ22,116.53482341,39.7724331,0,2.791134059010582,3.0,0.930378019670194
5/6/2024 08:07:09,110002,8669325082,2024-06-05 08:07:59,0,116.540656,39.773545,8669325082,110002-8669325082YZ22,116.53480736,39.77244506,0,1.9116235648994329,2.0,0.9558117824497164
5/6/2024 08:07:12,110002,8669325082,2024-06-05 08:08:02,0,116.540623,39.773552,8669325082,110002-8669325082YZ22,116.53477426,39.77245198,0,2.9381353867075504,3.0,0.97937846223585
5/6/2024 08:07:29,110002,8669325082,2024-06-05 08:08:19,0,116.539764,39.773321,8669325082,110002-8669325082YZ22,116.5339128,39.77221899,0,78.2092842801597,17.0,4.600546134127041
5/6/2024 08:07:45,110002,8669325082,2024-06-05 08:08:34,0,116.538759,39.772851,8669325082,110002-8669325082YZ22,116.5329049,39.77174664,0,101.03225564716126,15.0,6.735483709810751
5/6/2024 08:07:59,110002,8669325082,2024-06-05 08:08:49,0,116.53777,39.77236,8669325082,110002-8669325082YZ22,116.53191302,39.7712533,0,101.10554586979391,15.0,6.740369724652927
5/6/2024 08:08:14,110002,8669325082,2024-06-05 08:09:04,0,116.536811,39.77198,8669325082,110002-8669325082YZ22,116.53095117,39.770871,0,92.6989666422994,15.0,6.179931109486627
5/6/2024 08:08:29,110002,8669325082,2024-06-05 08:09:19,0,116.535957,39.771569,8669325082,110002-8669325082YZ22,116.53009462,39.77045794,0,86.5399711807818,15.0,5.769331412052121
5/6/2024 08:08:44,110002,8669325082,2024-06-05 08:09:34,0,116.535015,39.771065,8669325082,110002-8669325082YZ22,116.52914977,39.76995164,0,98.55791756688616,15.0,6.570527837792411
5/6/2024 08:08:59,110002,8669325082,2024-06-05 08:09:49,0,116.534053,39.77058,8669325082,110002-8669325082YZ22,116.52818483,39.76946427,0,98.8105775085961,15.0,6.587371833906406
5/6/2024 08:09:15,110002,8669325082,2024-06-05 08:10:04,0,116.533065,39.770102,8669325082,110002-8669325082YZ22,116.52719377,39.7689838,0,100.28143169960084,15.0,6.68542877997339
5/6/2024 08:09:30,110002,8669325082,2024-06-05 08:10:19,0,116.532088,39.769625,8669325082,110002-8669325082YZ22,116.52621371,39.76850434,0,99.4250336789966,15.0,6.628335578599773
5/6/2024 08:09:44,110002,8669325082,2024-06-05 08:10:34,0,116.531104,39.769152,8669325082,110002-8669325082YZ22,116.5252266,39.76802884,0,99.70270573364316,15.0,6.646847048909544
5/6/2024 08:09:59,110002,8669325082,2024-06-05 08:10:49,0,116.530115,39.768704,8669325082,110002-8669325082YZ22,116.52423444,39.7675783,0,98.63652115702963,15.0,6.575768077135309
5/6/2024 08:10:15,110002,8669325082,2024-06-05 08:11:04,0,116.52934,39.768292,8669325082,110002-8669325082YZ22,116.52345694,39.7671643,0,80.93787425154126,15.0,5.395858283436084
5/6/2024 08:10:19,110002,8669325082,2024-06-05 08:11:09,0,116.529148,39.768214,8669325082,110002-8669325082YZ22,116.52326432,39.7670858,0,18.664362089505453,5.0,3.7328724179010906
5/6/2024 08:10:36,110002,8669325082,2024-06-05 08:11:25,0,116.528358,39.767875,8669325082,110002-8669325082YZ22,116.52247174,39.76674473,0,77.75585147082062,16.0,4.8597407169262885
5/6/2024 08:10:50,110002,8669325082,2024-06-05 08:11:40,0,116.527607,39.767524,8669325082,110002-8669325082YZ22,116.52171827,39.76639175,0,75.5248006695719,15.0,5.034986711304794
5/6/2024 08:11:05,110002,8669325082,2024-06-05 08:11:55,0,116.526676,39.767069,8669325082,110002-8669325082YZ22,116.5207842,39.76593429,0,94.79163158335484,15.0,6.319442105556989
5/6/2024 08:11:20,110002,8669325082,2024-06-05 08:12:10,0,116.525754,39.766522,8669325082,110002-8669325082YZ22,116.51985914,39.76538484,0,100.0221162529971,15.0,6.66814108353314
5/6/2024 08:12:32,110002,8669325082,2024-06-05 08:13:21,0,116.523084,39.763394,8669325082,110002-8669325082YZ22,116.51718033,39.76224981,0,416.953483067059,71.0,5.872584268550127
5/6/2024 08:12:34,110002,8669325082,2024-06-05 08:13:23,0,116.523071,39.763335,8669325082,110002-8669325082YZ22,116.51716729,39.76219078,0,6.648672616261046,2.0,3.324336308130523
5/6/2024 08:12:37,110002,8669325082,2024-06-05 08:13:26,0,116.523066,39.763322,8669325082,110002-8669325082YZ22,116.51716227,39.76217777,0,1.5071900057849343,3.0,0.5023966685949781
5/6/2024 08:12:40,110002,8669325082,2024-06-05 08:13:30,0,116.523066,39.763321,8669325082,110002-8669325082YZ22,116.51716227,39.76217677,0,0.1110300658534008,4.0,0.0277575164633502
5/6/2024 08:12:43,110002,8669325082,2024-06-05 08:13:32,0,116.523066,39.763322,8669325082,110002-8669325082YZ22,116.51716227,39.76217777,0,0.1110300658534008,2.0,0.0555150329267004
5/6/2024 08:12:45,110002,8669325082,2024-06-05 08:13:34,0,116.523066,39.763322,8669325082,110002-8669325082YZ22,116.51716227,39.76217777,0,0.0,2.0,0.0
5/6/2024 08:12:46,110002,8669325082,2024-06-05 08:13:36,0,116.523066,39.763322,8669325082,110002-8669325082YZ22,116.51716227,39.76217777,0,0.0,2.0,0.0
5/6/2024 08:12:49,110002,8669325082,2024-06-05 08:13:39,0,116.523064,39.763316,8669325082,110002-8669325082YZ22,116.51716027,39.76217177,0,0.6878713461157838,3.0,0.2292904487052612
5/6/2024 08:12:52,110002,8669325082,2024-06-05 08:13:42,0,116.523064,39.763316,8669325082,110002-8669325082YZ22,116.51716027,39.76217177,0,0.0,3.0,0.0
5/6/2024 08:12:55,110002,8669325082,2024-06-05 08:13:45,0,116.523064,39.763316,8669325082,110002-8669325082YZ22,116.51716027,39.76217177,0,0.0,3.0,0.0
5/6/2024 08:12:58,110002,8669325082,2024-06-05 08:13:48,0,116.523064,39.763316,8669325082,110002-8669325082YZ22,116.51716027,39.76217177,0,0.0,3.0,0.0
5/6/2024 08:13:01,110002,8669325082,2024-06-05 08:13:51,0,116.523064,39.763316,8669325082,110002-8669325082YZ22,116.51716027,39.76217177,0,0.0,3.0,0.0
5/6/2024 08:13:04,110002,8669325082,2024-06-05 08:13:54,0,116.523064,39.763317,8669325082,110002-8669325082YZ22,116.51716027,39.76217276,0,0.1099197634878269,3.0,0.0366399211626089
5/6/2024 08:13:05,110002,8669325082,2024-06-05 08:13:55,0,116.523063,39.763316,8669325082,110002-8669325082YZ22,116.51715926,39.76217176,0,0.1407761755932871,1.0,0.1407761755932871
5/6/2024 08:13:08,110002,8669325082,2024-06-05 08:13:57,0,116.523062,39.763312,8669325082,110002-8669325082YZ22,116.51715826,39.76216776,0,0.4523112619023161,2.0,0.226155630951158
5/6/2024 08:13:09,110002,8669325082,2024-06-05 08:13:59,0,116.52306,39.763309,8669325082,110002-8669325082YZ22,116.51715625,39.76216475,0,0.3759721960810659,2.0,0.1879860980405329
5/6/2024 08:13:11,110002,8669325082,2024-06-05 08:14:01,0,116.523059,39.763306,8669325082,110002-8669325082YZ22,116.51715525,39.76216175,0,0.3439356758332783,2.0,0.1719678379166391
5/6/2024 08:13:14,110002,8669325082,2024-06-05 08:14:04,0,116.523057,39.763303,8669325082,110002-8669325082YZ22,116.51715325,39.76215875,0,0.3745927969617244,3.0,0.1248642656539081
5/6/2024 08:13:16,110002,8669325082,2024-06-05 08:14:06,0,116.523058,39.763303,8669325082,110002-8669325082YZ22,116.51715425,39.76215875,0,0.0856893889012417,2.0,0.0428446944506208
5/6/2024 08:13:18,110002,8669325082,2024-06-05 08:14:07,0,116.523057,39.763303,8669325082,110002-8669325082YZ22,116.51715325,39.76215875,0,0.0856893889012417,1.0,0.0856893889012417
5/6/2024 08:13:21,110002,8669325082,2024-06-05 08:14:10,0,116.523052,39.763296,8669325082,110002-8669325082YZ22,116.51714823,39.76215173,0,0.8902533637305259,3.0,0.2967511212435086
5/6/2024 08:13:22,110002,8669325082,2024-06-05 08:14:12,0,116.523053,39.763296,8669325082,110002-8669325082YZ22,116.51714923,39.76215174,0,0.0856965905347029,2.0,0.0428482952673514
5/6/2024 08:13:39,110002,8669325082,2024-06-05 08:14:29,0,116.523104,39.762619,8669325082,110002-8669325082YZ22,116.51720049,39.76147495,0,75.27230220689671,17.0,4.42778248275863
5/6/2024 08:13:54,110002,8669325082,2024-06-05 08:14:44,0,116.523394,39.761756,8669325082,110002-8669325082YZ22,116.5174916,39.76061284,0,98.91721134463972,15.0,6.594480756309315
5/6/2024 08:14:09,110002,8669325082,2024-06-05 08:14:59,0,116.523502,39.760898,8669325082,110002-8669325082YZ22,116.51760008,39.75975523,0,95.67313734890408,15.0,6.378209156593605
5/6/2024 08:14:24,110002,8669325082,2024-06-05 08:15:14,0,116.523472,39.760143,8669325082,110002-8669325082YZ22,116.51757007,39.75900022,0,83.86820571124427,15.0,5.591213714082952
5/6/2024 08:14:39,110002,8669325082,2024-06-05 08:15:29,0,116.52324,39.759268,8669325082,110002-8669325082YZ22,116.51733737,39.75812467,0,99.23646348974708,15.0,6.615764232649806
5/6/2024 08:14:54,110002,8669325082,2024-06-05 08:15:43,0,116.522813,39.758446,8669325082,110002-8669325082YZ22,116.51690899,39.75730157,0,98.4861979930051,14.0,7.034728428071793
5/6/2024 08:15:00,110002,8669325082,2024-06-05 08:15:50,0,116.522671,39.758168,8669325082,110002-8669325082YZ22,116.51676653,39.7570232,0,33.23113180786857,7.0,4.747304543981224
5/6/2024 08:15:03,110002,8669325082,2024-06-05 08:15:52,0,116.522623,39.758088,8669325082,110002-8669325082YZ22,116.51671837,39.75694308,0,9.806471654770206,2.0,4.903235827385103
5/6/2024 08:15:06,110002,8669325082,2024-06-05 08:15:56,0,116.52261,39.75807,8669325082,110002-8669325082YZ22,116.51670533,39.75692505,0,2.2926475738367773,4.0,0.5731618934591943
5/6/2024 08:15:09,110002,8669325082,2024-06-05 08:15:59,0,116.522611,39.75807,8669325082,110002-8669325082YZ22,116.51670633,39.75692505,0,0.0856958766524902,3.0,0.0285652922174967
5/6/2024 08:15:12,110002,8669325082,2024-06-05 08:16:01,0,116.52261,39.75807,8669325082,110002-8669325082YZ22,116.51670533,39.75692505,0,0.0856958766524902,2.0,0.0428479383262451
5/6/2024 08:15:15,110002,8669325082,2024-06-05 08:16:05,0,116.52261,39.75807,8669325082,110002-8669325082YZ22,116.51670533,39.75692505,0,0.0,4.0,0.0
5/6/2024 08:15:18,110002,8669325082,2024-06-05 08:16:08,0,116.522611,39.75807,8669325082,110002-8669325082YZ22,116.51670633,39.75692505,0,0.0856958766524902,3.0,0.0285652922174967
